date,Temp,EC,PH,turbidity,Chl-a,DO
26/12/2013 12:00,29.92,38160,7.92,4.1,2.7,5.91
26/12/2013 12:30,30.3,40980,7.95,4,1.8,5.91
26/12/2013 13:00,30.13,42320,7.96,5.1,3.1,5.96
26/12/2013 13:30,30.57,42190,7.94,3.7,3.1,6.14
26/12/2013 14:00,30.37,35960,7.94,3.4,3.5,6.53
26/12/2013 14:30,30.9,43930,8,3.6,2.9,6.69
26/12/2013 15:00,30.93,44510,8.01,4.7,2.5,6.79
26/12/2013 15:30,31.14,45020,8.03,4.5,1.9,6.9
26/12/2013 16:00,31.11,45880,8.02,3.8,2.8,6.91
26/12/2013 16:30,30.72,46570,8.01,3.9,2.1,6.74
26/12/2013 17:00,30.44,47250,8.01,3.1,1.9,6.62
26/12/2013 17:30,30.31,47570,8.01,2.9,2.8,6.58
26/12/2013 18:00,30.31,47610,8.01,2.5,2.2,6.56
26/12/2013 18:30,30.56,41300,8.01,2.4,2.3,6.8
26/12/2013 19:00,30.47,45390,8.01,2.3,2.3,6.73
26/12/2013 19:30,30.58,37030,8.01,3.1,1.9,6.91
26/12/2013 20:00,30.59,39250,8.01,3.7,2.1,6.8
26/12/2013 20:30,30.58,36940,8.01,4.2,3,6.78
26/12/2013 21:00,30.51,37300,7.99,3.9,2.9,6.65
26/12/2013 21:30,30.36,39150,7.98,3.7,1.8,6.52
26/12/2013 22:00,30.16,40990,7.97,3.4,2.6,6.33
26/12/2013 22:30,30.08,37580,7.96,3.5,2.4,6.28
26/12/2013 23:00,30.01,32900,7.95,3.9,2.4,6.25
26/12/2013 23:30,29.94,34710,7.94,4.2,2.7,6.09
27/12/2013 0:00,29.85,30810,7.93,4.4,2.6,6.07
27/12/2013 0:30,29.83,32430,7.93,4.5,2.3,5.95
27/12/2013 1:00,29.79,32760,7.92,4.6,3.1,5.81
27/12/2013 1:30,29.74,30250,7.9,4.6,3.5,5.78
27/12/2013 2:00,29.67,32960,7.89,4.1,3.3,5.65
27/12/2013 2:30,29.64,39370,7.88,3.7,2.6,5.55
27/12/2013 3:00,29.71,35150,7.9,3.1,2.5,5.76
27/12/2013 3:30,29.53,37220,7.93,2.9,1.8,5.77
27/12/2013 4:00,29.52,38090,7.95,4,2.8,5.74
27/12/2013 4:30,29.44,40320,7.96,4,2.8,5.69
27/12/2013 5:00,29.34,35760,7.97,3.5,2,5.82
27/12/2013 5:30,29.28,43630,7.99,3.4,2.2,5.71
27/12/2013 6:00,29.34,46430,8,3.7,2.2,5.72
27/12/2013 6:30,29.27,46810,8.02,2.6,1.6,5.73
27/12/2013 7:00,29.27,46790,8.04,2.4,2.2,5.68
27/12/2013 7:30,29.24,46300,8.04,2.3,1.1,5.74
27/12/2013 8:00,29.29,44240,8.03,2.2,2.6,5.75
27/12/2013 8:30,29.38,45650,8.04,2.9,1.4,5.69
27/12/2013 9:00,29.34,45010,8.03,2.8,1.9,5.69
27/12/2013 9:30,29.65,44810,8.04,3.3,2.4,5.71
27/12/2013 10:00,29.69,44640,8.05,3.4,1.6,5.75
27/12/2013 10:30,29.94,44360,8.05,3.4,2.4,5.83
27/12/2013 11:00,30.2,43920,8.06,3.3,2.1,5.94
27/12/2013 11:30,30.55,43440,8.09,3.4,2.6,5.98
27/12/2013 12:00,30.64,43150,8.08,3.8,2.3,6.1
27/12/2013 12:30,30.96,42810,8.09,4.4,2.4,6.15
27/12/2013 13:00,31.34,42500,8.1,3.9,2.5,6.33
27/12/2013 13:30,31.52,42290,8.11,3.9,3.3,6.37
27/12/2013 14:00,31.76,42280,8.11,4.4,2.3,6.46
27/12/2013 14:30,31.59,42680,8.11,3.7,3.1,6.46
27/12/2013 15:00,31.91,42830,8.1,3.4,3.2,6.63
27/12/2013 15:30,32.05,43890,8.14,4.4,2.6,6.81
27/12/2013 16:00,32.17,44510,8.14,3.8,2.3,6.91
27/12/2013 16:30,31.97,44950,8.15,4.1,1.8,6.9
27/12/2013 17:00,31.99,45660,8.16,3.7,2.6,6.91
27/12/2013 17:30,31.72,46400,8.16,4,2.5,6.81
27/12/2013 18:00,31.35,47040,8.15,3.4,1.9,6.69
27/12/2013 18:30,31.12,45600,8.14,2.6,1.9,6.67
27/12/2013 19:00,31.12,43390,8.14,2.4,2.3,6.64
27/12/2013 19:30,31.45,41200,8.16,2.3,2.1,6.78
27/12/2013 20:00,31.35,36010,8.17,2,2.6,6.94
27/12/2013 20:30,31.39,39320,8.17,2.9,2.3,6.77
27/12/2013 21:00,31.33,35820,8.17,3.7,2.6,6.77
27/12/2013 21:30,31.3,41210,8.17,3.3,2.1,6.54
27/12/2013 22:00,31.21,35740,8.19,3.2,3.1,6.57
27/12/2013 22:30,31.07,38770,8.17,3.1,2.5,6.38
27/12/2013 23:00,30.81,37360,8.17,3.1,1.6,6.27
27/12/2013 23:30,30.81,29460,8.16,3.2,2.3,6.33
28/12/2013 0:00,30.73,36290,8.16,3.7,2.4,6.06
28/12/2013 0:30,30.65,33400,8.14,3.7,3,6.02
28/12/2013 1:00,30.61,34010,8.15,4.1,2.8,5.91
28/12/2013 1:30,30.56,33640,8.15,4,2.8,5.84
28/12/2013 2:00,30.54,34000,8.13,4.2,2.3,5.75
28/12/2013 2:30,30.51,32200,8.13,4.4,2.7,5.72
28/12/2013 3:00,30.4,32060,8.12,4.5,2.1,5.64
28/12/2013 3:30,30.36,33360,8.11,3.1,2.5,5.6
28/12/2013 4:00,30.33,33100,8.13,2.7,2.4,5.73
28/12/2013 4:30,30.33,33670,8.15,2.5,2.4,5.79
28/12/2013 5:00,30.23,34060,8.15,4.8,1.7,5.73
28/12/2013 5:30,30.11,35610,8.15,4.7,1.8,5.69
28/12/2013 6:00,30.12,36550,8.17,4.1,1.5,5.79
28/12/2013 6:30,30.13,46380,8.19,4.1,1.7,5.68
28/12/2013 7:00,30.08,47150,8.2,3,1.9,5.71
28/12/2013 7:30,30.03,47620,8.2,2.7,1.4,5.7
28/12/2013 8:00,30.03,47590,8.23,1.5,2.3,5.65
28/12/2013 8:30,30.25,47160,8.23,1.4,1.5,5.74
28/12/2013 9:00,30.25,46540,8.21,1.9,2,5.77
28/12/2013 9:30,30.41,46280,8.21,2.3,1.8,5.83
28/12/2013 10:00,30.47,45660,8.21,2.8,2.2,5.79
28/12/2013 10:30,30.58,45520,8.21,3,2.2,5.81
28/12/2013 11:00,30.66,45240,8.21,2.9,2.9,5.88
28/12/2013 11:30,30.98,44890,8.22,3.1,1.2,5.98
28/12/2013 12:00,31.08,44510,8.23,3.1,1.7,6.01
28/12/2013 12:30,31.22,44050,8.23,3.4,2.3,6.1
28/12/2013 13:00,31.58,43570,8.25,3.2,2.1,6.25
28/12/2013 13:30,31.75,43260,8.26,3.7,2.7,6.39
28/12/2013 14:00,32.03,42800,8.26,3.5,2.5,6.46
28/12/2013 14:30,32.06,42610,8.27,4.3,3,6.49
28/12/2013 15:00,32.16,42400,8.27,4,3.9,6.48
28/12/2013 15:30,32.29,42420,8.28,3.6,3.4,6.59
28/12/2013 16:00,32.24,42770,8.28,3,2.4,6.65
28/12/2013 16:30,32.16,41830,8.27,3.4,2.7,6.73
28/12/2013 17:00,32.17,44050,8.28,3.3,2.7,6.74
28/12/2013 17:30,32.26,44870,8.27,4,2.8,6.77
28/12/2013 18:00,32.31,45350,8.28,4.1,3.6,6.79
28/12/2013 18:30,32.16,46120,8.29,4,1.7,6.75
28/12/2013 19:00,31.88,44580,8.29,3.8,2.3,6.7
28/12/2013 19:30,31.67,46840,8.29,2.6,2,6.55
28/12/2013 20:00,31.67,37060,8.28,2.8,2.4,6.67
28/12/2013 20:30,31.92,36730,8.29,2.2,1.9,6.8
28/12/2013 21:00,31.78,34540,8.29,2.7,2.1,6.84
28/12/2013 21:30,31.61,34160,8.28,3.1,1.8,6.67
28/12/2013 22:00,31.54,34480,8.28,3.2,2.6,6.55
28/12/2013 22:30,31.57,44910,8.27,2.9,2.4,6.27
28/12/2013 23:00,31.38,44560,8.27,3.2,1.5,6.12
28/12/2013 23:30,31.18,44180,8.25,3.2,2.7,6.01
29/12/2013 0:00,31.04,43660,8.24,3.2,3,5.88
29/12/2013 0:30,31.01,43290,8.24,3.4,2.3,5.79
29/12/2013 1:00,30.96,42830,8.23,3.6,1.8,5.7
29/12/2013 1:30,30.91,42440,8.23,3.8,3,5.61
29/12/2013 2:00,30.85,42140,8.21,4,2.5,5.55
29/12/2013 2:30,30.79,41950,8.22,4.2,2.8,5.47
29/12/2013 3:00,30.74,41760,8.22,4,2.7,5.41
29/12/2013 3:30,30.7,41600,8.2,3.9,2.6,5.36
29/12/2013 4:00,30.65,41530,8.19,4.2,3.2,5.29
29/12/2013 4:30,30.62,41970,8.18,2.8,2.1,5.37
29/12/2013 5:00,30.47,41980,8.19,2.7,2.6,5.4
29/12/2013 5:30,30.51,43060,8.19,5.2,2.2,5.37
29/12/2013 6:00,30.3,44210,8.19,6,2.3,5.37
29/12/2013 6:30,30.41,45380,8.22,5.2,2.5,5.52
29/12/2013 7:00,30.46,36780,8.25,5.4,1.5,5.86
29/12/2013 7:30,30.36,47390,8.24,5.3,2.2,5.65
29/12/2013 8:00,30.25,48210,8.23,4.9,2.6,5.62
29/12/2013 8:30,30.21,48740,8.23,3.4,1.5,5.62
29/12/2013 9:00,30.27,49150,8.26,3.2,1.9,5.59
29/12/2013 9:30,30.37,49040,8.23,1.6,1,5.69
29/12/2013 10:00,30.66,47930,8.23,1.7,1.1,5.8
29/12/2013 10:30,30.84,47490,8.24,2.7,2,5.92
29/12/2013 11:00,31.01,46830,8.24,2.5,2.1,6
29/12/2013 11:30,31.15,46750,8.24,2.5,0.9,6.03
29/12/2013 12:00,31.37,46380,8.25,2.6,1.7,6.15
29/12/2013 12:30,31.54,45870,8.24,3.2,1.9,6.25
29/12/2013 13:00,31.86,45360,8.25,2.8,2.3,6.28
29/12/2013 13:30,32,44940,8.26,3.3,2,6.38
29/12/2013 14:00,32.3,44390,8.24,2.9,2.4,6.5
29/12/2013 14:30,32.48,44220,8.26,3.4,2.2,6.63
29/12/2013 15:00,32.39,43940,8.25,3.2,2.3,6.6
29/12/2013 15:30,32.59,43600,8.28,3.4,2.6,6.79
29/12/2013 16:00,32.6,43250,8.26,3.6,3.5,6.71
29/12/2013 16:30,32.5,43280,8.26,3,2.5,6.68
29/12/2013 17:00,32.35,43590,8.25,3.1,3.3,6.49
29/12/2013 17:30,32.45,43940,8.25,3,4.3,6.71
29/12/2013 18:00,32.42,44800,8.25,3,2.9,6.67
29/12/2013 18:30,32.51,45800,8.25,3.8,2,6.63
29/12/2013 19:00,32.33,40260,8.27,3.9,2.6,6.78
29/12/2013 19:30,32.16,38040,8.26,4.1,2,6.78
29/12/2013 20:00,31.98,38340,8.26,3.7,2.1,6.69
29/12/2013 20:30,31.92,39750,8.25,2.8,2.8,6.59
29/12/2013 21:00,31.89,37990,8.26,2.2,1.7,6.64
29/12/2013 21:30,31.91,37620,8.27,1.8,2.1,6.66
29/12/2013 22:00,31.85,39460,8.26,2.6,2.7,6.55
29/12/2013 22:30,31.77,41480,8.27,3.1,2.2,6.38
29/12/2013 23:00,31.77,42450,8.26,3.1,2,6.29
29/12/2013 23:30,31.73,39300,8.25,3,2.2,6.28
30/12/2013 0:00,31.62,45530,8.22,3.2,2.6,6.02
30/12/2013 0:30,31.39,44910,8.19,2.7,1.9,5.9
30/12/2013 1:00,31.41,44460,8.19,2.8,2.3,5.8
30/12/2013 1:30,31.34,44080,8.17,3.3,2.9,5.7
30/12/2013 2:00,31.2,43650,8.16,3.1,2.2,5.6
30/12/2013 2:30,31.15,43350,8.16,3.1,2.7,5.56
30/12/2013 3:00,31.14,43070,8.15,3.4,2.1,5.47
30/12/2013 3:30,31.05,42850,8.14,3.5,2.6,5.44
30/12/2013 4:00,30.99,42560,8.14,3.5,3.3,5.39
30/12/2013 4:30,30.93,42230,8.13,3.5,2.7,5.34
30/12/2013 5:00,30.91,42340,8.11,2.7,2.7,5.3
30/12/2013 5:30,30.93,42660,8.12,2.1,2.3,5.31
30/12/2013 6:00,30.9,42780,8.17,2.2,2.6,5.37
30/12/2013 6:30,30.64,44140,8.18,5,2.7,5.33
30/12/2013 7:00,30.57,45670,8.19,7.3,2.1,5.43
30/12/2013 7:30,30.78,46970,8.22,8.4,2.4,5.6
30/12/2013 8:00,30.77,48130,8.24,10.2,2,5.62
30/12/2013 8:30,30.67,49180,8.25,7.8,2.6,5.6
30/12/2013 9:00,30.62,49990,8.26,7,1.9,5.6
30/12/2013 9:30,30.65,50390,8.28,5.1,2.1,5.63
30/12/2013 10:00,30.71,50480,8.29,3,1.8,5.65
30/12/2013 10:30,31.04,49830,8.3,2.2,1.4,5.77
30/12/2013 11:00,31.23,49510,8.3,2.6,2.5,5.94
30/12/2013 11:30,31.49,48760,8.32,2.9,1.3,6.06
30/12/2013 12:00,31.55,48560,8.32,2.7,2.3,6.09
30/12/2013 12:30,31.74,48270,8.33,3,1.7,6.31
30/12/2013 13:00,31.95,47870,8.34,3.4,2.8,6.4
30/12/2013 13:30,32.15,47380,8.33,3.7,2.9,6.51
30/12/2013 14:00,32.29,46800,8.33,3.5,2.6,6.59
30/12/2013 14:30,32.5,46310,8.33,2.8,2.9,6.66
30/12/2013 15:00,32.54,45860,8.33,3.2,2.5,6.73
30/12/2013 15:30,32.67,45450,8.31,3.8,3,6.82
30/12/2013 16:00,32.73,44970,8.32,4.9,3.1,6.8
30/12/2013 16:30,32.72,44510,8.31,3.2,3.8,6.88
30/12/2013 17:00,32.72,44260,8.32,3.4,3.5,6.85
30/12/2013 17:30,32.59,44430,8.28,3.9,3.3,6.67
30/12/2013 18:00,32.49,44510,8.3,3,3.5,6.7
30/12/2013 18:30,32.32,44950,8.28,2.6,4,6.59
30/12/2013 19:00,32.28,45720,8.29,3,3.8,6.56
30/12/2013 19:30,32.13,46910,8.29,4.5,3.1,6.49
30/12/2013 20:00,32.13,47660,8.31,5.1,3.1,6.49
30/12/2013 20:30,32.03,48500,8.32,5.9,3.9,6.49
30/12/2013 21:00,31.91,49000,8.31,6,3.6,6.41
30/12/2013 21:30,31.85,49280,8.32,3.8,3.3,6.34
30/12/2013 22:00,31.85,49160,8.32,3.3,3.6,6.3
30/12/2013 22:30,31.89,48230,8.34,2.4,2.9,6.35
30/12/2013 23:00,31.76,47970,8.35,3,2.8,6.23
30/12/2013 23:30,31.79,47280,8.34,3.3,3.4,6.16
31/12/2013 0:00,31.71,46980,8.34,3.1,3.3,6.09
31/12/2013 0:30,31.72,46660,8.34,3.5,3.1,5.98
31/12/2013 1:00,31.61,46120,8.32,3.2,2.3,5.88
31/12/2013 1:30,31.64,45720,8.31,3.2,3.4,5.78
31/12/2013 2:00,31.54,45210,8.29,3.3,3.8,5.67
31/12/2013 2:30,31.44,44720,8.28,3.4,3.2,5.57
31/12/2013 3:00,31.44,44350,8.28,3.6,2.8,5.48
31/12/2013 3:30,31.38,44010,8.28,3.4,2.7,5.43
31/12/2013 4:00,31.35,43640,8.26,3.4,3,5.38
31/12/2013 4:30,31.29,43460,8.26,3,3.8,5.31
31/12/2013 5:00,31.23,43140,8.25,2.9,3,5.24
31/12/2013 5:30,31.15,42930,8.25,2.8,3.5,5.21
31/12/2013 6:00,31.17,43160,8.19,2.8,3.6,5.22
31/12/2013 6:30,31.2,43450,8.24,2.3,3.3,5.28
31/12/2013 7:00,31.14,44690,8.25,5.7,3.7,5.25
31/12/2013 7:30,31.05,46140,8.28,6.1,3,5.37
31/12/2013 8:00,31.17,47400,8.31,8.4,3.4,5.56
31/12/2013 8:30,31.18,48750,8.34,11.6,3.9,5.63
31/12/2013 9:00,30.97,50040,8.33,11.2,4,5.6
31/12/2013 9:30,30.8,50970,8.33,10,3.7,5.59
31/12/2013 10:00,30.71,51490,8.34,6.7,3.4,5.63
31/12/2013 10:30,30.77,51650,8.35,3.1,3.2,5.71
31/12/2013 11:00,30.72,51860,8.35,3.3,2.5,5.75
31/12/2013 11:30,31.14,51190,8.37,2.9,3.6,5.95
31/12/2013 12:00,31.31,50910,8.38,2.8,3.5,6.15
31/12/2013 12:30,31.45,50400,8.38,3.3,3,6.22
31/12/2013 13:00,31.71,50140,8.42,3.5,2.8,6.41
31/12/2013 13:30,31.8,49830,8.42,4.4,2.9,6.51
31/12/2013 14:00,32,49280,8.44,4.9,3.8,6.65
31/12/2013 14:30,32.32,48490,8.45,4.5,2.7,7
31/12/2013 15:00,32.48,47880,8.46,4,4.5,7.12
31/12/2013 15:30,32.5,47390,8.45,4.5,4,7.11
31/12/2013 16:00,32.63,46760,8.46,4.3,5.3,7.28
31/12/2013 16:30,32.66,46290,8.45,4.1,5,7.31
31/12/2013 17:00,32.67,45940,8.46,4.2,5.4,7.29
31/12/2013 17:30,32.59,45570,8.44,4.1,6.7,7.2
31/12/2013 18:00,32.5,45270,8.44,4.6,5.9,7.1
31/12/2013 18:30,32.4,45120,8.4,4.3,6.3,6.85
31/12/2013 19:00,32.31,45480,8.4,3.3,5.7,6.8
31/12/2013 19:30,32.33,45790,8.43,3.1,5.6,6.9
31/12/2013 20:00,32.1,46530,8.42,5.1,4.7,6.73
31/12/2013 20:30,31.93,47460,8.43,7.4,5.6,6.62
31/12/2013 21:00,31.85,48490,8.44,6.6,4.7,6.6
31/12/2013 21:30,31.82,49150,8.44,7.1,5.3,6.61
31/12/2013 22:00,31.79,49810,8.44,7.3,3.9,6.56
31/12/2013 22:30,31.72,49900,8.43,4.3,3.9,6.46
31/12/2013 23:00,31.73,49340,8.43,3.1,4.6,6.45
31/12/2013 23:30,31.71,48980,8.43,3.3,4.6,6.44
1/01/2014 0:00,31.56,48360,8.42,3.2,4.5,6.3
1/01/2014 0:30,31.63,48050,8.43,3.8,3.9,6.25
1/01/2014 1:00,31.57,47600,8.41,3.8,5.3,6.17
1/01/2014 1:30,31.53,47200,8.4,4,5.1,6.08
1/01/2014 2:00,31.51,46530,8.4,4.4,4.6,5.99
1/01/2014 2:30,31.54,46060,8.38,4,4.9,5.89
1/01/2014 3:00,31.49,45570,8.37,3.8,5.8,5.82
1/01/2014 3:30,31.47,45140,8.36,4,5,5.73
1/01/2014 4:00,31.43,44790,8.35,3.9,5.1,5.63
1/01/2014 4:30,31.37,44460,8.34,3.9,5.3,5.57
1/01/2014 5:00,31.36,44210,8.33,4.1,5.4,5.49
1/01/2014 5:30,31.26,43790,8.32,4.1,4.4,5.44
1/01/2014 6:00,31.19,43570,8.31,4.8,5.4,5.35
1/01/2014 6:30,31.16,43540,8.27,3.9,4.5,5.23
1/01/2014 7:00,31.23,43870,8.32,3.4,5.5,5.4
1/01/2014 7:30,31.27,44960,8.33,5.5,5.9,5.49
1/01/2014 8:00,31.15,46230,8.35,7.9,5.4,5.59
1/01/2014 8:30,31.17,47620,8.37,10.2,4.5,5.7
1/01/2014 9:00,31.21,49110,8.38,13.9,5.1,5.76
1/01/2014 9:30,31.08,50360,8.37,13.3,4.6,5.71
1/01/2014 10:00,30.91,51070,8.37,11.4,3.6,5.66
1/01/2014 10:30,30.65,51890,8.37,8.9,3.6,5.64
1/01/2014 11:00,30.7,51990,8.39,5.4,1.9,5.71
1/01/2014 11:30,30.61,52170,8.39,3.7,4,5.78
1/01/2014 12:00,30.74,52020,8.4,2.5,5.1,5.83
1/01/2014 12:30,31.15,51690,8.42,3.1,1.9,6.05
1/01/2014 13:00,31.3,51460,8.43,3.1,2.1,6.19
1/01/2014 13:30,31.35,51260,8.42,5.5,4.4,6.22
1/01/2014 14:00,31.54,50980,8.44,5.5,3.9,6.39
1/01/2014 14:30,31.74,50590,8.45,5.6,3.7,6.49
1/01/2014 15:00,31.91,50150,8.46,6.7,4.4,6.61
1/01/2014 15:30,32.02,49650,8.47,5.8,4.9,6.69
1/01/2014 16:00,32.06,49040,8.47,6.4,6.3,6.72
1/01/2014 16:30,32.12,48380,8.46,5.4,5.5,6.86
1/01/2014 17:00,32.13,47660,8.46,5,4.9,7.01
1/01/2014 17:30,32.15,47210,8.47,5.5,5.8,7.05
1/01/2014 18:00,32,46840,8.44,4.9,5.8,6.99
1/01/2014 18:30,31.91,46560,8.44,5.8,6.1,6.84
1/01/2014 19:00,31.89,46150,8.43,5.6,5.9,6.79
1/01/2014 19:30,31.83,46120,8.41,6.5,7.6,6.6
1/01/2014 20:00,31.7,46410,8.42,4,6.8,6.61
1/01/2014 20:30,31.72,47070,8.41,5.5,7,6.52
1/01/2014 21:00,31.36,48090,8.41,8.6,6.4,6.32
1/01/2014 21:30,31.15,49030,8.41,9,5.8,6.26
1/01/2014 22:00,31.1,49690,8.42,8.8,5.6,6.27
1/01/2014 22:30,31.06,50400,8.42,9,5.5,6.24
1/01/2014 23:00,30.92,50520,8.41,4.6,5.3,6.17
1/01/2014 23:30,30.86,50440,8.38,3.9,4.1,6.09
2/01/2014 0:00,30.9,49820,8.41,3,4.2,6.14
2/01/2014 0:30,30.85,49510,8.4,3.7,4.4,6.06
2/01/2014 1:00,30.85,48920,8.39,4.3,4.5,5.99
2/01/2014 1:30,30.84,48630,8.39,5.1,4.7,5.92
2/01/2014 2:00,30.87,48270,8.38,5.7,5,5.85
2/01/2014 2:30,30.79,47490,8.38,4.4,5.8,5.81
2/01/2014 3:00,30.83,46960,8.36,4.6,5.2,5.76
2/01/2014 3:30,30.82,46430,8.35,4.6,5.2,5.73
2/01/2014 4:00,30.79,46050,8.36,4.6,5.5,5.68
2/01/2014 4:30,30.73,45680,8.35,4.6,6.5,5.63
2/01/2014 5:00,30.62,45210,8.33,4.6,5.6,5.57
2/01/2014 5:30,30.56,44790,8.33,4.5,5.5,5.53
2/01/2014 6:00,30.49,44500,8.31,4.1,4.8,5.51
2/01/2014 6:30,30.41,44140,8.3,5,5.5,5.49
2/01/2014 7:00,30.37,43800,8.3,4.7,4.9,5.38
2/01/2014 7:30,30.6,44170,8.28,4,5.3,5.4
2/01/2014 8:00,30.67,44890,8.33,3.6,5.1,5.6
2/01/2014 8:30,30.58,46200,8.34,7.6,6.1,5.7
2/01/2014 9:00,30.49,47680,8.34,10.5,5.2,5.74
2/01/2014 9:30,30.52,49050,8.37,16.7,6.1,5.74
2/01/2014 10:00,30.36,50310,8.36,13.3,4.7,5.71
2/01/2014 10:30,30.2,51390,8.36,14.3,6.3,5.68
2/01/2014 11:00,30.07,52010,8.36,12.3,3.9,5.74
2/01/2014 11:30,30,52350,8.38,8.4,3.1,5.85
2/01/2014 12:00,30.06,52390,8.4,5.4,2.3,5.96
2/01/2014 12:30,30.08,52500,8.44,3.4,2.7,6
2/01/2014 13:00,30.46,52160,8.43,3.1,2.9,6.14
2/01/2014 13:30,30.71,51990,8.44,3.2,2.6,6.27
2/01/2014 14:00,30.65,51800,8.43,4.6,4.1,6.33
2/01/2014 14:30,30.83,51560,8.43,10.1,5.5,6.45
2/01/2014 15:00,31.04,51250,8.43,7.4,5,6.56
2/01/2014 15:30,31.19,50830,8.43,9.1,6.3,6.62
2/01/2014 16:00,31.41,50260,8.44,6.4,4.6,6.75
2/01/2014 16:30,31.44,49700,8.44,6.2,6.3,6.79
2/01/2014 17:00,31.61,49010,8.45,6,6.6,6.94
2/01/2014 17:30,31.67,48350,8.45,5.9,6.2,7.1
2/01/2014 18:00,31.66,47880,8.46,5.8,6.3,7.08
2/01/2014 18:30,31.62,47510,8.44,5.4,5.4,7
2/01/2014 19:00,31.62,47040,8.44,5.2,4.9,6.99
2/01/2014 19:30,31.54,46660,8.44,5,5.6,6.9
2/01/2014 20:00,31.5,46280,8.42,4.9,6.2,6.83
2/01/2014 20:30,31.26,46310,8.35,4.2,4.9,6.54
2/01/2014 21:00,31.39,46670,8.4,4.5,5.6,6.62
2/01/2014 21:30,31.26,47360,8.41,6.7,6.2,6.47
2/01/2014 22:00,31.06,48220,8.41,7.8,6.4,6.31
2/01/2014 22:30,30.88,49150,8.41,9.5,6.9,6.24
2/01/2014 23:00,30.84,49870,8.4,9.7,6.6,6.31
2/01/2014 23:30,30.8,50420,8.4,10,7.1,6.31
3/01/2014 0:00,30.7,50510,8.39,3.8,6,6.22
3/01/2014 0:30,30.71,50330,8.39,3.2,6.3,6.19
3/01/2014 1:00,30.68,49820,8.4,3.5,5.3,6.18
3/01/2014 1:30,30.61,49270,8.39,4,5.2,6.05
3/01/2014 2:00,30.65,49000,8.38,5.1,5.7,5.99
3/01/2014 2:30,30.63,48580,8.37,4.9,6.5,5.91
3/01/2014 3:00,30.61,48070,8.36,4.9,5.8,5.84
3/01/2014 3:30,30.61,47370,8.35,4.3,4.9,5.79
3/01/2014 4:00,30.66,46860,8.34,4.5,5.3,5.77
3/01/2014 4:30,30.62,46390,8.33,4.9,4.8,5.73
3/01/2014 5:00,30.58,46000,8.33,4.6,5.9,5.7
3/01/2014 5:30,30.53,45660,8.31,4.7,5.4,5.63
3/01/2014 6:00,30.49,45140,8.3,4.4,4.8,5.6
3/01/2014 6:30,30.49,44850,8.29,5.6,5.1,5.55
3/01/2014 7:00,30.44,44530,8.3,4.4,4.8,5.58
3/01/2014 7:30,30.45,44270,8.29,5.2,5,5.59
3/01/2014 8:00,30.46,44230,8.31,4.3,3.9,5.54
3/01/2014 8:30,30.45,44570,8.29,4.1,4,5.63
3/01/2014 9:00,30.65,45590,8.31,7.6,5.6,5.78
3/01/2014 9:30,30.63,46790,8.34,9.6,5.7,5.95
3/01/2014 10:00,30.57,48040,8.34,12.2,5.4,5.95
3/01/2014 10:30,30.57,49460,8.35,15.4,5.7,5.92
3/01/2014 11:00,30.54,50510,8.36,14.6,5.9,5.9
3/01/2014 11:30,30.45,51270,8.39,13.8,5.2,5.87
3/01/2014 12:00,30.33,51890,8.38,9.6,4.3,5.92
3/01/2014 12:30,30.26,52130,8.38,8.5,3.7,5.99
3/01/2014 13:00,30.64,52090,8.42,3.8,2.7,6.08
3/01/2014 13:30,30.55,52120,8.41,3.4,3.9,6.15
3/01/2014 14:00,30.97,51850,8.41,3.3,2.5,6.26
3/01/2014 14:30,31.04,51480,8.4,3.6,3.7,6.36
3/01/2014 15:00,31.07,51380,8.39,8.3,4.5,6.34
3/01/2014 15:30,31.23,51080,8.41,8.2,4.5,6.42
3/01/2014 16:00,31.39,50730,8.41,11.4,5.4,6.47
3/01/2014 16:30,31.52,50250,8.41,10.2,5.4,6.52
3/01/2014 17:00,31.57,49750,8.41,12.3,6.1,6.52
3/01/2014 17:30,31.73,49010,8.42,7,5.6,6.75
3/01/2014 18:00,31.71,48430,8.42,6.4,6,6.76
3/01/2014 18:30,31.64,48140,8.39,8.5,6.6,6.61
3/01/2014 19:00,31.63,47570,8.39,6.2,4.8,6.64
3/01/2014 19:30,31.57,47210,8.38,7.2,5.4,6.52
3/01/2014 20:00,31.52,46670,8.38,5.7,4.4,6.49
3/01/2014 20:30,31.5,46250,8.36,5.8,5.1,6.42
3/01/2014 21:00,31.43,45990,8.35,4.3,5.3,6.32
3/01/2014 21:30,31.32,46170,8.3,5,5.8,6.18
3/01/2014 22:00,31.38,46550,8.35,4.5,4.3,6.26
3/01/2014 22:30,31.21,47340,8.35,8.6,5.4,6.08
3/01/2014 23:00,31.13,48180,8.35,9.2,5.4,5.99
3/01/2014 23:30,31.05,49050,8.36,10.3,5.1,5.93
4/01/2014 0:00,31.03,49730,8.37,9.8,5.3,5.96
4/01/2014 0:30,31.01,50200,8.37,9.9,6,5.95
4/01/2014 1:00,30.81,50220,8.33,3.3,3.7,5.86
4/01/2014 1:30,30.89,49880,8.35,4.3,4,5.88
4/01/2014 2:00,30.85,49470,8.35,4.1,3.6,5.83
4/01/2014 2:30,30.8,48860,8.33,4.7,4.1,5.74
4/01/2014 3:00,30.86,48670,8.33,8.7,4.4,5.68
4/01/2014 3:30,30.79,48310,8.33,8.5,4.8,5.6
